,t,x0,x1,x2,x3,u0,u1,u2,side
1280,1631104301.1945496,0.43220022762072463,0.7701884402717337,0.09667148818030014,-3.050303153957339,1.5,0.4764862060546875,0.058810848125823156,left
1281,1631104301.206545,0.43295248739144165,0.7705102642759946,0.09384946352413055,-3.0493419044749905,1.5,0.4647216796875,0.07689995858786602,left
1282,1631104301.2185442,0.4337062255080102,0.7708238749553908,0.09113742270455004,-3.0478154367473613,1.5,0.4058990478515625,0.12211741821033684,left
1283,1631104301.2305427,0.43446359453206457,0.7711049869024703,0.08893402531457167,-3.0459503008572857,1.5,0.4058990478515625,0.14921087120605137,left
1284,1631104301.2425456,0.4352215811184508,0.7713844293835759,0.08675411593884308,-3.043294956893802,1.5,0.32354736328125,0.21242751707870156,left
1285,1631104301.2545438,0.43598388456221304,0.7716195674122703,0.08529285741834262,-3.039963568587926,1.5,0.2882537841796875,0.26651106447008743,left
1286,1631104301.2665436,0.43674809386264607,0.7718353097724748,0.08416725068276575,-3.0358447679708163,1.5,0.2176666259765625,0.3295040493687651,left
1287,1631104301.2785428,0.4375156305088567,0.7720136253105218,0.08368091739949067,-3.031391475890369,1.5,0.1941375732421875,0.35626336643577616,left
1288,1631104301.2905438,0.43828427618675425,0.7721793782213653,0.08344658744656507,-3.026379708819753,1.5,0.1000213623046875,0.40094136564928107,left
1289,1631104301.3025424,0.4390570388657221,0.7722961927439221,0.08405869100380207,-3.021148891900937,1.5,0.064727783203125,0.41846535350529734,left
1290,1631104301.3145456,0.4398312704069608,0.7723951968447399,0.08503064897196673,-3.0153633292374966,1.5,-0.005859375,0.4628450130752171,left
1291,1631104301.326542,0.44060852191386696,0.7724583896098618,0.08666323565067208,-3.009362064749306,1.5,-0.005859375,0.4801011590552662,left
1292,1631104301.338545,0.4413856692173332,0.7725228512206611,0.08837198664728313,-3.0026989890962033,1.5,-0.05291748046875,0.5330460522482028,left
1293,1631104301.3505416,0.4421648643798393,0.7725642718934268,0.09055698523869557,-2.995936632062952,1.5,-0.0882110595703125,0.5409885626600897,left
1294,1631104301.3625445,0.4429456264655188,0.7725891219923312,0.09312176981539196,-2.9885190759859928,1.5,-0.14703369140625,0.59340448615675,left
1295,1631104301.3745418,0.44372916582826577,0.7725855266636076,0.0962706530674679,-2.980896146669021,1.5,-0.1823272705078125,0.609834345357747,left
1296,1631104301.3865433,0.4445144762932047,0.7725661353874786,0.09981071177588853,-2.973292008829169,1.5,-0.24114990234375,0.6083310271881359,left
